,Country_Region,Date,Doses_admin,People_partially_vaccinated,People_fully_vaccinated
81119,India,2021-10-01,913248,0,0
81120,India,2021-10-01,47620749,0,0
81121,India,2021-10-01,26202897,0,0
81122,India,2021-10-01,3904696,0,0
81123,India,2021-10-01,3462769,0,0
81124,India,2021-10-01,109016352,0,0
81125,India,2021-10-01,10551265,0,0
81126,India,2021-10-01,58550307,0,0
81390,US,2021-10-01,393756866,214597690,184852416
81655,India,2021-10-02,907170738,656956299,244047971
81656,India,2021-10-02,444347,0,0
81657,India,2021-10-02,42237104,0,0
81658,India,2021-10-02,1184176,0,0
81659,India,2021-10-02,24815969,0,0
81660,India,2021-10-02,57398669,0,0
81661,India,2021-10-02,1365100,0,0
81662,India,2021-10-02,18469898,0,0
81663,India,2021-10-02,932712,0,0
81664,India,2021-10-02,18218578,0,0
81665,India,2021-10-02,1954796,0,0
81666,India,2021-10-02,61439093,0,0
81667,India,2021-10-02,23382661,0,0
81668,India,2021-10-02,8447562,0,0
81669,India,2021-10-02,11823574,0,0
81670,India,2021-10-02,18009967,0,0
81671,India,2021-10-02,56928192,0,0
81672,India,2021-10-02,35874524,0,0
81673,India,2021-10-02,344318,0,0
81674,India,2021-10-02,97012,0,0
81675,India,2021-10-02,63948747,0,0
81676,India,2021-10-02,83599824,0,0
81677,India,2021-10-02,1719543,0,0
81678,India,2021-10-02,1554437,0,0
81679,India,2021-10-02,1144299,0,0
81680,India,2021-10-02,1063742,0,0
81681,India,2021-10-02,31228305,0,0
81682,India,2021-10-02,1029833,0,0
81683,India,2021-10-02,19623163,0,0
81684,India,2021-10-02,56646837,0,0
81685,India,2021-10-02,913506,0,0
81686,India,2021-10-02,48622099,0,0
81687,India,2021-10-02,26378544,0,0
81688,India,2021-10-02,3907432,0,0
81689,India,2021-10-02,3921034,0,0
81690,India,2021-10-02,109183953,0,0
81691,India,2021-10-02,10567991,0,0
81692,India,2021-10-02,58749197,0,0
81956,US,2021-10-02,394690283,214870696,185143698
82221,India,2021-10-03,913407665,659744381,246411092
82222,India,2021-10-03,445945,0,0
82223,India,2021-10-03,42460999,0,0
82224,India,2021-10-03,1192327,0,0
82225,India,2021-10-03,24912979,0,0
82226,India,2021-10-03,57751230,0,0
82227,India,2021-10-03,1372219,0,0
82228,India,2021-10-03,18521695,0,0
82229,India,2021-10-03,938383,0,0
82230,India,2021-10-03,18369306,0,0
82231,India,2021-10-03,1964611,0,0
82232,India,2021-10-03,61920716,0,0
82233,India,2021-10-03,23472470,0,0
82234,India,2021-10-03,8475921,0,0
82235,India,2021-10-03,11974639,0,0
82236,India,2021-10-03,18118377,0,0
82237,India,2021-10-03,57076134,0,0
82238,India,2021-10-03,36044538,0,0
82239,India,2021-10-03,345080,0,0
82240,India,2021-10-03,97212,0,0
82241,India,2021-10-03,64223397,0,0
82242,India,2021-10-03,83972058,0,0
82243,India,2021-10-03,1727429,0,0
82244,India,2021-10-03,1559639,0,0
82245,India,2021-10-03,1146627,0,0
82246,India,2021-10-03,1070088,0,0
82247,India,2021-10-03,31533166,0,0
82248,India,2021-10-03,1036227,0,0
82249,India,2021-10-03,19772325,0,0
82250,India,2021-10-03,56739793,0,0
82251,India,2021-10-03,916309,0,0
82252,India,2021-10-03,49262777,0,0
82253,India,2021-10-03,26667500,0,0
82254,India,2021-10-03,3920036,0,0
82255,India,2021-10-03,3462959,0,0
82256,India,2021-10-03,110451442,0,0
82257,India,2021-10-03,10604794,0,0
82258,India,2021-10-03,59042301,0,0
82522,US,2021-10-03,395934825,215233625,185492579
82787,India,2021-10-04,918655504,662266667,248813662
82788,India,2021-10-04,449176,0,0
82789,India,2021-10-04,42730258,0,0
82790,India,2021-10-04,1200370,0,0
82791,India,2021-10-04,25049416,0,0
82792,India,2021-10-04,58346228,0,0
82793,India,2021-10-04,1376870,0,0
82794,India,2021-10-04,18781665,0,0
82795,India,2021-10-04,946147,0,0
82796,India,2021-10-04,18492998,0,0
82797,India,2021-10-04,1975919,0,0
82798,India,2021-10-04,62328934,0,0
82799,India,2021-10-04,23583107,0,0
82800,India,2021-10-04,8508997,0,0
82801,India,2021-10-04,12155918,0,0
82802,India,2021-10-04,18258221,0,0
82803,India,2021-10-04,57308532,0,0
82804,India,2021-10-04,36165756,0,0
82805,India,2021-10-04,346402,0,0
82806,India,2021-10-04,97458,0,0
82807,India,2021-10-04,64368558,0,0
82808,India,2021-10-04,84454647,0,0
82809,India,2021-10-04,1736507,0,0
82810,India,2021-10-04,1568987,0,0
82811,India,2021-10-04,1151805,0,0
82812,India,2021-10-04,1077105,0,0
82813,India,2021-10-04,31841537,0,0
82814,India,2021-10-04,1039843,0,0
82815,India,2021-10-04,20017488,0,0
82816,India,2021-10-04,56910084,0,0
82817,India,2021-10-04,919242,0,0
82818,India,2021-10-04,49466986,0,0
82819,India,2021-10-04,26873381,0,0
82820,India,2021-10-04,3940563,0,0
82821,India,2021-10-04,3462959,0,0
82822,India,2021-10-04,111299769,0,0
82823,India,2021-10-04,10630859,0,0
82824,India,2021-10-04,59792812,0,0
83088,US,2021-10-04,396919564,215502382,185788098
83353,India,2021-10-05,925131347,666078231,252051019
83354,India,2021-10-05,452191,0,0
83355,India,2021-10-05,42898308,0,0
83356,India,2021-10-05,1208019,0,0
83357,India,2021-10-05,25191108,0,0
83358,India,2021-10-05,59074484,0,0
83359,India,2021-10-05,1382403,0,0
83360,India,2021-10-05,18925369,0,0
83361,India,2021-10-05,953032,0,0
83362,India,2021-10-05,18648851,0,0
83363,India,2021-10-05,1986805,0,0
83364,India,2021-10-05,62806040,0,0
83365,India,2021-10-05,23690622,0,0
83366,India,2021-10-05,8539120,0,0
83367,India,2021-10-05,12353745,0,0
83368,India,2021-10-05,18417446,0,0
83369,India,2021-10-05,57494928,0,0
83370,India,2021-10-05,36291077,0,0
83371,India,2021-10-05,347497,0,0
83372,India,2021-10-05,97730,0,0
83373,India,2021-10-05,64557599,0,0
83374,India,2021-10-05,85082875,0,0
83375,India,2021-10-05,1748737,0,0
83376,India,2021-10-05,1578870,0,0
83377,India,2021-10-05,1156933,0,0
83378,India,2021-10-05,1086198,0,0
83379,India,2021-10-05,32108136,0,0
83380,India,2021-10-05,1044701,0,0
83381,India,2021-10-05,20172076,0,0
83382,India,2021-10-05,57469575,0,0
83383,India,2021-10-05,923580,0,0
83384,India,2021-10-05,49661236,0,0
83385,India,2021-10-05,26976585,0,0
83386,India,2021-10-05,3951129,0,0
83387,India,2021-10-05,3463347,0,0
83388,India,2021-10-05,112084327,0,0
83389,India,2021-10-05,10661722,0,0
83390,India,2021-10-05,60644946,0,0
83654,US,2021-10-05,397718055,215737487,186060146
83919,India,2021-10-06,929016402,668975929,254551022
83920,India,2021-10-06,454000,0,0
83921,India,2021-10-06,43021901,0,0
83922,India,2021-10-06,1214742,0,0
83923,India,2021-10-06,25325065,0,0
83924,India,2021-10-06,59353274,0,0
83925,India,2021-10-06,1385525,0,0
83926,India,2021-10-06,19045553,0,0
83927,India,2021-10-06,956642,0,0
83928,India,2021-10-06,18717277,0,0
83929,India,2021-10-06,1992623,0,0
83930,India,2021-10-06,63138138,0,0
83931,India,2021-10-06,23738145,0,0
83932,India,2021-10-06,8556825,0,0
83933,India,2021-10-06,12499117,0,0
83934,India,2021-10-06,18497888,0,0
83935,India,2021-10-06,57601578,0,0
83936,India,2021-10-06,36404946,0,0
83937,India,2021-10-06,348249,0,0
83938,India,2021-10-06,97920,0,0
83939,India,2021-10-06,64703889,0,0
83940,India,2021-10-06,85458570,0,0
83941,India,2021-10-06,1752454,0,0
83942,India,2021-10-06,1585420,0,0
83943,India,2021-10-06,1160411,0,0
83944,India,2021-10-06,1090992,0,0
83945,India,2021-10-06,32239346,0,0
83946,India,2021-10-06,1048491,0,0
83947,India,2021-10-06,20258693,0,0
83948,India,2021-10-06,57668601,0,0
83949,India,2021-10-06,927420,0,0
83950,India,2021-10-06,49794985,0,0
83951,India,2021-10-06,27166979,0,0
83952,India,2021-10-06,3962908,0,0
83953,India,2021-10-06,3463347,0,0
83954,India,2021-10-06,112472754,0,0
83955,India,2021-10-06,10675854,0,0
83956,India,2021-10-06,61235880,0,0
84220,US,2021-10-06,398675414,216012495,186385751
84485,India,2021-10-07,935734534,670864526,256309333
84486,India,2021-10-07,455885,0,0
84487,India,2021-10-07,43462065,0,0
84488,India,2021-10-07,1220947,0,0
84489,India,2021-10-07,25495767,0,0
84490,India,2021-10-07,59613968,0,0
84491,India,2021-10-07,1389707,0,0
84492,India,2021-10-07,19184062,0,0
84493,India,2021-10-07,961691,0,0
84494,India,2021-10-07,18816315,0,0
84495,India,2021-10-07,2000269,0,0
84496,India,2021-10-07,63586609,0,0
84497,India,2021-10-07,23836367,0,0
84498,India,2021-10-07,8577004,0,0
84499,India,2021-10-07,12679346,0,0
84500,India,2021-10-07,18593422,0,0
84501,India,2021-10-07,58147501,0,0
84502,India,2021-10-07,36529492,0,0
84503,India,2021-10-07,349418,0,0
84504,India,2021-10-07,98103,0,0
84505,India,2021-10-07,64889200,0,0
84506,India,2021-10-07,86089019,0,0
84507,India,2021-10-07,1761555,0,0
84508,India,2021-10-07,1593130,0,0
84509,India,2021-10-07,1167758,0,0
84510,India,2021-10-07,1097366,0,0
84511,India,2021-10-07,32378919,0,0
84512,India,2021-10-07,1053236,0,0
84513,India,2021-10-07,20392517,0,0
84514,India,2021-10-07,57957047,0,0
84515,India,2021-10-07,932312,0,0
84516,India,2021-10-07,49956132,0,0
84517,India,2021-10-07,27456841,0,0
84518,India,2021-10-07,3973871,0,0
84519,India,2021-10-07,3463650,0,0
84520,India,2021-10-07,113574211,0,0
84521,India,2021-10-07,10702131,0,0
84522,India,2021-10-07,62297701,0,0
84786,US,2021-10-07,399552444,216268034,186618184
85051,India,2021-10-08,945172429,675161305,260058462
85052,India,2021-10-08,457610,0,0
85053,India,2021-10-08,44094577,0,0
85054,India,2021-10-08,1226147,0,0
85055,India,2021-10-08,25696994,0,0
85056,India,2021-10-08,60081809,0,0
85057,India,2021-10-08,1396006,0,0
85058,India,2021-10-08,19304276,0,0
85059,India,2021-10-08,967956,0,0
85060,India,2021-10-08,18956699,0,0
85061,India,2021-10-08,2012537,0,0
85062,India,2021-10-08,64129804,0,0
85063,India,2021-10-08,23977773,0,0
85064,India,2021-10-08,8598636,0,0
85065,India,2021-10-08,12870521,0,0
85066,India,2021-10-08,18737576,0,0
85067,India,2021-10-08,58774138,0,0
85068,India,2021-10-08,36601960,0,0
85069,India,2021-10-08,350692,0,0
85070,India,2021-10-08,98440,0,0
85071,India,2021-10-08,65083399,0,0
85072,India,2021-10-08,86900066,0,0
85073,India,2021-10-08,1768901,0,0
85074,India,2021-10-08,1600190,0,0
85075,India,2021-10-08,1170435,0,0
85076,India,2021-10-08,1100993,0,0
85077,India,2021-10-08,32585619,0,0
85078,India,2021-10-08,1058634,0,0
85079,India,2021-10-08,20549745,0,0
85080,India,2021-10-08,58562105,0,0
85081,India,2021-10-08,935472,0,0
85082,India,2021-10-08,50110700,0,0
85083,India,2021-10-08,27713935,0,0
85084,India,2021-10-08,3982881,0,0
85085,India,2021-10-08,3463996,0,0
85086,India,2021-10-08,114794240,0,0
85087,India,2021-10-08,10730156,0,0
85088,India,2021-10-08,63797361,0,0
85352,US,2021-10-08,400669422,216573911,186917921
85617,India,2021-10-09,950610115,679245181,263788737
85618,India,2021-10-09,458125,0,0
85619,India,2021-10-09,44520098,0,0
85620,India,2021-10-09,1228332,0,0
85621,India,2021-10-09,25932621,0,0
85622,India,2021-10-09,60480637,0,0
85623,India,2021-10-09,1399940,0,0
85624,India,2021-10-09,19477657,0,0
85625,India,2021-10-09,969428,0,0
85626,India,2021-10-09,19037425,0,0
85627,India,2021-10-09,2021154,0,0
85628,India,2021-10-09,64654895,0,0
85629,India,2021-10-09,24018379,0,0
85630,India,2021-10-09,8600799,0,0
85631,India,2021-10-09,12974540,0,0
85632,India,2021-10-09,18799879,0,0
85633,India,2021-10-09,58934865,0,0
85634,India,2021-10-09,36614451,0,0
85635,India,2021-10-09,350848,0,0
85636,India,2021-10-09,98581,0,0
85637,India,2021-10-09,65231969,0,0
85638,India,2021-10-09,87525251,0,0
85639,India,2021-10-09,1772016,0,0
85640,India,2021-10-09,1603709,0,0
85641,India,2021-10-09,1170741,0,0
85642,India,2021-10-09,1102809,0,0
85643,India,2021-10-09,32694655,0,0
85644,India,2021-10-09,1060949,0,0
85645,India,2021-10-09,20629716,0,0
85646,India,2021-10-09,58803734,0,0
85647,India,2021-10-09,936368,0,0
85648,India,2021-10-09,51256034,0,0
85649,India,2021-10-09,27830870,0,0
85650,India,2021-10-09,3987249,0,0
85651,India,2021-10-09,3464187,0,0
85652,India,2021-10-09,115052778,0,0
85653,India,2021-10-09,10745687,0,0
85654,India,2021-10-09,64269957,0,0
85918,US,2021-10-09,401819240,216889814,187215471
86183,India,2021-10-10,957158602,683498355,267641477
86184,India,2021-10-10,459451,0,0
86185,India,2021-10-10,44719562,0,0
86186,India,2021-10-10,1236251,0,0
86187,India,2021-10-10,26123030,0,0
86188,India,2021-10-10,60951671,0,0
86189,India,2021-10-10,1404674,0,0
86190,India,2021-10-10,19547767,0,0
86191,India,2021-10-10,973578,0,0
86192,India,2021-10-10,19177011,0,0
86193,India,2021-10-10,2029455,0,0
86194,India,2021-10-10,65362952,0,0
86195,India,2021-10-10,24117226,0,0
86196,India,2021-10-10,8621687,0,0
86197,India,2021-10-10,13146342,0,0
86198,India,2021-10-10,18884023,0,0
86199,India,2021-10-10,59365721,0,0
86200,India,2021-10-10,36753245,0,0
86201,India,2021-10-10,351349,0,0
86202,India,2021-10-10,98693,0,0
86203,India,2021-10-10,65402994,0,0
86204,India,2021-10-10,88370826,0,0
86205,India,2021-10-10,1784993,0,0
86206,India,2021-10-10,1610336,0,0
86207,India,2021-10-10,1175661,0,0
86208,India,2021-10-10,1111457,0,0
86209,India,2021-10-10,32959211,0,0
86210,India,2021-10-10,1066945,0,0
86211,India,2021-10-10,20741880,0,0
86212,India,2021-10-10,59150454,0,0
86213,India,2021-10-10,938982,0,0
86214,India,2021-10-10,52083782,0,0
86215,India,2021-10-10,28020118,0,0
86216,India,2021-10-10,3994045,0,0
86217,India,2021-10-10,3617341,0,0
86218,India,2021-10-10,116231756,0,0
86219,India,2021-10-10,10775167,0,0
86220,India,2021-10-10,64798966,0,0
86484,US,2021-10-10,401819240,216889814,187215471
86749,India,2021-10-11,961835768,685337489,269570606
86750,India,2021-10-11,461581,0,0
86751,India,2021-10-11,45181289,0,0
86752,India,2021-10-11,1240156,0,0
86753,India,2021-10-11,26183735,0,0
86754,India,2021-10-11,61167765,0,0
86755,India,2021-10-11,1407968,0,0
86756,India,2021-10-11,19699897,0,0
86757,India,2021-10-11,977435,0,0
86758,India,2021-10-11,19256295,0,0
86759,India,2021-10-11,2036134,0,0
86760,India,2021-10-11,65590461,0,0
86761,India,2021-10-11,24217113,0,0
86762,India,2021-10-11,8640256,0,0
86763,India,2021-10-11,13263972,0,0
86764,India,2021-10-11,18969648,0,0
86765,India,2021-10-11,59706768,0,0
86766,India,2021-10-11,36867881,0,0
86767,India,2021-10-11,351946,0,0
86768,India,2021-10-11,98851,0,0
86769,India,2021-10-11,65536433,0,0
86770,India,2021-10-11,88976782,0,0
86771,India,2021-10-11,1791544,0,0
86772,India,2021-10-11,1616884,0,0
86773,India,2021-10-11,1179823,0,0
86774,India,2021-10-11,1117656,0,0
86775,India,2021-10-11,33219645,0,0
86776,India,2021-10-11,1070888,0,0
86777,India,2021-10-11,20835171,0,0
86778,India,2021-10-11,59357214,0,0
86779,India,2021-10-11,940413,0,0
86780,India,2021-10-11,52295277,0,0
86781,India,2021-10-11,28206767,0,0
86782,India,2021-10-11,3994773,0,0
86783,India,2021-10-11,3464453,0,0
86784,India,2021-10-11,116879976,0,0
86785,India,2021-10-11,10795335,0,0
86786,India,2021-10-11,65237583,0,0
87050,US,2021-10-11,401819240,216889814,187215471
87315,India,2021-10-12,966399525,685337489,269570606
87316,India,2021-10-12,462632,0,0
87317,India,2021-10-12,45654852,0,0
87318,India,2021-10-12,1244744,0,0
87319,India,2021-10-12,26197541,0,0
87320,India,2021-10-12,61286103,0,0
87321,India,2021-10-12,1411293,0,0
87322,India,2021-10-12,19791517,0,0
87323,India,2021-10-12,980778,0,0
87324,India,2021-10-12,19338483,0,0
87325,India,2021-10-12,2043865,0,0
87326,India,2021-10-12,65883528,0,0
87327,India,2021-10-12,24354441,0,0
87328,India,2021-10-12,8661251,0,0
87329,India,2021-10-12,13385972,0,0
87330,India,2021-10-12,19017666,0,0
87331,India,2021-10-12,60203429,0,0
87332,India,2021-10-12,36954141,0,0
87333,India,2021-10-12,353062,0,0
87334,India,2021-10-12,98977,0,0
87335,India,2021-10-12,65712217,0,0
87336,India,2021-10-12,89724176,0,0
87337,India,2021-10-12,1798776,0,0
87338,India,2021-10-12,1623937,0,0
87339,India,2021-10-12,1184583,0,0
87340,India,2021-10-12,1126479,0,0
87341,India,2021-10-12,33465961,0,0
87342,India,2021-10-12,1073552,0,0
87343,India,2021-10-12,20918190,0,0
87344,India,2021-10-12,59528632,0,0
87345,India,2021-10-12,941200,0,0
87346,India,2021-10-12,52464049,0,0
87347,India,2021-10-12,28390918,0,0
87348,India,2021-10-12,3994882,0,0
87349,India,2021-10-12,3464453,0,0
87350,India,2021-10-12,117335884,0,0
87351,India,2021-10-12,10816697,0,0
87352,India,2021-10-12,65510664,0,0
87616,US,2021-10-12,403576826,217403897,187714829
87881,India,2021-10-13,969953678,690968314,274936033
87882,India,2021-10-13,464216,0,0
87883,India,2021-10-13,46087904,0,0
87884,India,2021-10-13,1245993,0,0
87885,India,2021-10-13,26206284,0,0
87886,India,2021-10-13,61360543,0,0
87887,India,2021-10-13,1414765,0,0
87888,India,2021-10-13,19872928,0,0
87889,India,2021-10-13,983667,0,0
87890,India,2021-10-13,19413411,0,0
87891,India,2021-10-13,2050085,0,0
87892,India,2021-10-13,66204376,0,0
87893,India,2021-10-13,24502153,0,0
87894,India,2021-10-13,8685262,0,0
87895,India,2021-10-13,13482782,0,0
87896,India,2021-10-13,19040010,0,0
87897,India,2021-10-13,60503222,0,0
87898,India,2021-10-13,37008170,0,0
87899,India,2021-10-13,353758,0,0
87900,India,2021-10-13,99260,0,0
87901,India,2021-10-13,65867579,0,0
87902,India,2021-10-13,90419950,0,0
87903,India,2021-10-13,1806452,0,0
87904,India,2021-10-13,1631480,0,0
87905,India,2021-10-13,1189357,0,0
87906,India,2021-10-13,1130534,0,0
87907,India,2021-10-13,33706992,0,0
87908,India,2021-10-13,1074509,0,0
87909,India,2021-10-13,21036084,0,0
87910,India,2021-10-13,59667790,0,0
87911,India,2021-10-13,941433,0,0
87912,India,2021-10-13,52568608,0,0
87913,India,2021-10-13,28466871,0,0
87914,India,2021-10-13,3995085,0,0
87915,India,2021-10-13,3464703,0,0
87916,India,2021-10-13,117615990,0,0
87917,India,2021-10-13,10842892,0,0
87918,India,2021-10-13,65548580,0,0
88182,US,2021-10-13,404371247,217627490,187937559
88447,India,2021-10-14,972174728,692134805,276227246
88448,India,2021-10-14,464536,0,0
88449,India,2021-10-14,46360983,0,0
88450,India,2021-10-14,1247381,0,0
88451,India,2021-10-14,26212849,0,0
88452,India,2021-10-14,61430468,0,0
88453,India,2021-10-14,1416316,0,0
88454,India,2021-10-14,19929362,0,0
88455,India,2021-10-14,986248,0,0
88456,India,2021-10-14,19443559,0,0
88457,India,2021-10-14,2055173,0,0
88458,India,2021-10-14,66415376,0,0
88459,India,2021-10-14,24577700,0,0
88460,India,2021-10-14,8698667,0,0
88461,India,2021-10-14,13560775,0,0
88462,India,2021-10-14,19051066,0,0
88463,India,2021-10-14,60589045,0,0
88464,India,2021-10-14,37058807,0,0
88465,India,2021-10-14,354018,0,0
88466,India,2021-10-14,99517,0,0
88467,India,2021-10-14,65945945,0,0
88468,India,2021-10-14,90776386,0,0
88469,India,2021-10-14,1814853,0,0
88470,India,2021-10-14,1638997,0,0
88471,India,2021-10-14,1192773,0,0
88472,India,2021-10-14,1132245,0,0
88473,India,2021-10-14,33890511,0,0
88474,India,2021-10-14,1077782,0,0
88475,India,2021-10-14,21079460,0,0
88476,India,2021-10-14,59885119,0,0
88477,India,2021-10-14,941564,0,0
88478,India,2021-10-14,52645857,0,0
88479,India,2021-10-14,28476819,0,0
88480,India,2021-10-14,3995125,0,0
88481,India,2021-10-14,3465258,0,0
88482,India,2021-10-14,117793340,0,0
88483,India,2021-10-14,10863070,0,0
88484,India,2021-10-14,65607778,0,0
88748,US,2021-10-14,405444558,217953275,188281747
89013,India,2021-10-15,975709855,693416137,277747310
89014,India,2021-10-15,466896,0,0
89015,India,2021-10-15,46564785,0,0
89016,India,2021-10-15,1250021,0,0
89017,India,2021-10-15,26266392,0,0
89018,India,2021-10-15,61524058,0,0
89019,India,2021-10-15,1421490,0,0
89020,India,2021-10-15,19935013,0,0
89021,India,2021-10-15,989868,0,0
89022,India,2021-10-15,19547002,0,0
89023,India,2021-10-15,2062670,0,0
89024,India,2021-10-15,66679809,0,0
89025,India,2021-10-15,24652740,0,0
89026,India,2021-10-15,8731435,0,0
89027,India,2021-10-15,13650041,0,0
89028,India,2021-10-15,19083410,0,0
89029,India,2021-10-15,60803739,0,0
89030,India,2021-10-15,37230071,0,0
89031,India,2021-10-15,354648,0,0
89032,India,2021-10-15,99666,0,0
89033,India,2021-10-15,66044406,0,0
89034,India,2021-10-15,91209278,0,0
89035,India,2021-10-15,1826718,0,0
89036,India,2021-10-15,1644256,0,0
89037,India,2021-10-15,1193884,0,0
89038,India,2021-10-15,1134853,0,0
89039,India,2021-10-15,34044113,0,0
89040,India,2021-10-15,1083060,0,0
89041,India,2021-10-15,21178236,0,0
89042,India,2021-10-15,60219187,0,0
89043,India,2021-10-15,941782,0,0
