,Province_State,Date,Cumulated_Cases,New_Cases
27495,Pennsylvania,2021-08-29,1293764,2440
27496,Pennsylvania,2021-08-30,1297119,3355
27497,Pennsylvania,2021-08-31,1300368,3249
27498,Pennsylvania,2021-09-01,1303699,3331
27499,Pennsylvania,2021-09-02,1308284,4585
27500,Pennsylvania,2021-09-03,1311722,3438
27501,Pennsylvania,2021-09-04,1315748,4026
27502,Pennsylvania,2021-09-05,1318603,2855
27503,Pennsylvania,2021-09-06,1320850,2247
27504,Pennsylvania,2021-09-07,1324720,3870
27505,Pennsylvania,2021-09-08,1329111,4391
27506,Pennsylvania,2021-09-09,1333308,4197
27507,Pennsylvania,2021-09-10,1338313,5005
27508,Pennsylvania,2021-09-11,1342953,4640
27509,Pennsylvania,2021-09-12,1346619,3666
27510,Pennsylvania,2021-09-13,1350719,4100
27511,Pennsylvania,2021-09-14,1354451,3732
27512,Pennsylvania,2021-09-15,1359263,4812
27513,Pennsylvania,2021-09-16,1365049,5786
27514,Pennsylvania,2021-09-17,1370247,5198
27515,Pennsylvania,2021-09-18,1375431,5184
27516,Pennsylvania,2021-09-19,1379478,4047
27517,Pennsylvania,2021-09-20,1382933,3455
27518,Pennsylvania,2021-09-21,1387872,4939
27519,Pennsylvania,2021-09-22,1392266,4394
27520,Pennsylvania,2021-09-23,1397755,5489
27521,Pennsylvania,2021-09-24,1402826,5071
27522,Pennsylvania,2021-09-25,1407328,4502
27523,Pennsylvania,2021-09-26,1411231,3903
27524,Pennsylvania,2021-09-27,1415049,3818
27525,Pennsylvania,2021-09-28,1420478,5429
27526,Pennsylvania,2021-09-29,1425048,4570
27527,Pennsylvania,2021-09-30,1429940,4892
27528,Pennsylvania,2021-10-01,1435292,5352
27529,Pennsylvania,2021-10-02,1438179,2887
27530,Pennsylvania,2021-10-03,1444053,5874
27531,Pennsylvania,2021-10-04,1449368,5315
27532,Pennsylvania,2021-10-05,1453387,4019
27533,Pennsylvania,2021-10-06,1458445,5058
27534,Pennsylvania,2021-10-07,1464264,5819
27535,Pennsylvania,2021-10-08,1469847,5583
27536,Pennsylvania,2021-10-09,1474822,4975
27537,Pennsylvania,2021-10-10,1478421,3599
27538,Pennsylvania,2021-10-11,1481015,2594
27539,Pennsylvania,2021-10-12,1486134,5119
27540,Pennsylvania,2021-10-13,1491146,5012
27541,Pennsylvania,2021-10-14,1496399,5253
27542,Pennsylvania,2021-10-15,1502124,5725
27543,Pennsylvania,2021-10-16,1506111,3987
27544,Puerto Rico,2020-01-30,0,0
27545,Puerto Rico,2020-01-31,0,0
27546,Puerto Rico,2020-02-01,0,0
27547,Puerto Rico,2020-02-02,0,0
27548,Puerto Rico,2020-02-03,0,0
27549,Puerto Rico,2020-02-04,0,0
27550,Puerto Rico,2020-02-05,0,0
27551,Puerto Rico,2020-02-06,0,0
27552,Puerto Rico,2020-02-07,0,0
27553,Puerto Rico,2020-02-08,0,0
27554,Puerto Rico,2020-02-09,0,0
27555,Puerto Rico,2020-02-10,0,0
27556,Puerto Rico,2020-02-11,0,0
27557,Puerto Rico,2020-02-12,0,0
27558,Puerto Rico,2020-02-13,0,0
27559,Puerto Rico,2020-02-14,0,0
27560,Puerto Rico,2020-02-15,0,0
27561,Puerto Rico,2020-02-16,0,0
27562,Puerto Rico,2020-02-17,0,0
27563,Puerto Rico,2020-02-18,0,0
27564,Puerto Rico,2020-02-19,0,0
27565,Puerto Rico,2020-02-20,0,0
27566,Puerto Rico,2020-02-21,0,0
27567,Puerto Rico,2020-02-22,0,0
27568,Puerto Rico,2020-02-23,0,0
27569,Puerto Rico,2020-02-24,0,0
27570,Puerto Rico,2020-02-25,0,0
27571,Puerto Rico,2020-02-26,0,0
27572,Puerto Rico,2020-02-27,0,0
27573,Puerto Rico,2020-02-28,0,0
27574,Puerto Rico,2020-02-29,0,0
27575,Puerto Rico,2020-03-01,0,0
27576,Puerto Rico,2020-03-02,0,0
27577,Puerto Rico,2020-03-03,0,0
27578,Puerto Rico,2020-03-04,0,0
27579,Puerto Rico,2020-03-05,0,0
27580,Puerto Rico,2020-03-06,0,0
27581,Puerto Rico,2020-03-07,0,0
27582,Puerto Rico,2020-03-08,0,0
27583,Puerto Rico,2020-03-09,0,0
27584,Puerto Rico,2020-03-10,0,0
27585,Puerto Rico,2020-03-11,0,0
27586,Puerto Rico,2020-03-12,0,0
27587,Puerto Rico,2020-03-13,0,0
27588,Puerto Rico,2020-03-14,0,0
27589,Puerto Rico,2020-03-15,0,0
27590,Puerto Rico,2020-03-16,5,5
27591,Puerto Rico,2020-03-17,5,0
27592,Puerto Rico,2020-03-18,5,0
27593,Puerto Rico,2020-03-19,5,0
27594,Puerto Rico,2020-03-20,14,9
27595,Puerto Rico,2020-03-21,21,7
27596,Puerto Rico,2020-03-22,23,2
27597,Puerto Rico,2020-03-23,31,8
27598,Puerto Rico,2020-03-24,39,8
27599,Puerto Rico,2020-03-25,51,12
27600,Puerto Rico,2020-03-26,64,13
27601,Puerto Rico,2020-03-27,79,15
27602,Puerto Rico,2020-03-28,100,21
27603,Puerto Rico,2020-03-29,127,27
27604,Puerto Rico,2020-03-30,174,47
27605,Puerto Rico,2020-03-31,239,65
27606,Puerto Rico,2020-04-01,286,47
27607,Puerto Rico,2020-04-02,316,30
27608,Puerto Rico,2020-04-03,316,0
27609,Puerto Rico,2020-04-04,452,136
27610,Puerto Rico,2020-04-05,475,23
27611,Puerto Rico,2020-04-06,513,38
27612,Puerto Rico,2020-04-07,573,60
27613,Puerto Rico,2020-04-08,620,47
27614,Puerto Rico,2020-04-09,683,63
27615,Puerto Rico,2020-04-10,725,42
27616,Puerto Rico,2020-04-11,788,63
27617,Puerto Rico,2020-04-12,897,109
27618,Puerto Rico,2020-04-13,903,6
27619,Puerto Rico,2020-04-14,923,20
27620,Puerto Rico,2020-04-15,974,51
27621,Puerto Rico,2020-04-16,1043,69
27622,Puerto Rico,2020-04-17,1068,25
27623,Puerto Rico,2020-04-18,1118,50
27624,Puerto Rico,2020-04-19,1213,95
27625,Puerto Rico,2020-04-20,1252,39
27626,Puerto Rico,2020-04-21,1298,46
27627,Puerto Rico,2020-04-22,1252,-46
27628,Puerto Rico,2020-04-23,1230,-22
27629,Puerto Rico,2020-04-24,1276,46
27630,Puerto Rico,2020-04-25,873,-403
27631,Puerto Rico,2020-04-26,886,13
27632,Puerto Rico,2020-04-27,890,4
27633,Puerto Rico,2020-04-28,893,3
27634,Puerto Rico,2020-04-29,899,6
27635,Puerto Rico,2020-04-30,949,50
27636,Puerto Rico,2020-05-01,958,9
27637,Puerto Rico,2020-05-02,967,9
27638,Puerto Rico,2020-05-03,982,15
27639,Puerto Rico,2020-05-04,995,13
27640,Puerto Rico,2020-05-05,999,4
27641,Puerto Rico,2020-05-06,999,0
27642,Puerto Rico,2020-05-07,1006,7
27643,Puerto Rico,2020-05-08,1022,16
27644,Puerto Rico,2020-05-09,1027,5
27645,Puerto Rico,2020-05-10,1033,6
27646,Puerto Rico,2020-05-11,1047,14
27647,Puerto Rico,2020-05-12,1055,8
27648,Puerto Rico,2020-05-13,1057,2
27649,Puerto Rico,2020-05-14,1066,9
27650,Puerto Rico,2020-05-15,1080,14
27651,Puerto Rico,2020-05-16,1106,26
27652,Puerto Rico,2020-05-17,1139,33
27653,Puerto Rico,2020-05-18,1187,48
27654,Puerto Rico,2020-05-19,1199,12
27655,Puerto Rico,2020-05-20,1198,-1
27656,Puerto Rico,2020-05-21,1205,7
27657,Puerto Rico,2020-05-22,1213,8
27658,Puerto Rico,2020-05-23,1221,8
27659,Puerto Rico,2020-05-24,1221,0
27660,Puerto Rico,2020-05-25,1231,10
27661,Puerto Rico,2020-05-26,1232,1
27662,Puerto Rico,2020-05-27,1250,18
27663,Puerto Rico,2020-05-28,1270,20
27664,Puerto Rico,2020-05-29,1283,13
27665,Puerto Rico,2020-05-30,1290,7
27666,Puerto Rico,2020-05-31,1288,-2
27667,Puerto Rico,2020-06-01,1294,6
27668,Puerto Rico,2020-06-02,1295,1
27669,Puerto Rico,2020-06-03,1303,8
27670,Puerto Rico,2020-06-04,1312,9
27671,Puerto Rico,2020-06-05,1320,8
27672,Puerto Rico,2020-06-06,1350,30
27673,Puerto Rico,2020-06-07,1353,3
27674,Puerto Rico,2020-06-08,1362,9
27675,Puerto Rico,2020-06-09,1375,13
27676,Puerto Rico,2020-06-10,1390,15
27677,Puerto Rico,2020-06-11,1391,1
27678,Puerto Rico,2020-06-12,1443,52
27679,Puerto Rico,2020-06-13,1460,17
27680,Puerto Rico,2020-06-14,1471,11
27681,Puerto Rico,2020-06-15,1477,6
27682,Puerto Rico,2020-06-16,1479,2
27683,Puerto Rico,2020-06-17,1486,7
27684,Puerto Rico,2020-06-18,1496,10
27685,Puerto Rico,2020-06-19,1499,3
27686,Puerto Rico,2020-06-20,1531,32
27687,Puerto Rico,2020-06-21,1533,2
27688,Puerto Rico,2020-06-22,1540,7
27689,Puerto Rico,2020-06-23,1550,10
27690,Puerto Rico,2020-06-24,1577,27
27691,Puerto Rico,2020-06-25,1579,2
27692,Puerto Rico,2020-06-26,1583,4
27693,Puerto Rico,2020-06-27,1602,19
27694,Puerto Rico,2020-06-28,1624,22
27695,Puerto Rico,2020-06-29,1638,14
27696,Puerto Rico,2020-06-30,1693,55
27697,Puerto Rico,2020-07-01,1729,36
27698,Puerto Rico,2020-07-02,1767,38
27699,Puerto Rico,2020-07-03,1791,24
27700,Puerto Rico,2020-07-04,1817,26
27701,Puerto Rico,2020-07-05,1846,29
27702,Puerto Rico,2020-07-06,2071,225
27703,Puerto Rico,2020-07-07,2147,76
27704,Puerto Rico,2020-07-08,2171,24
27705,Puerto Rico,2020-07-09,2235,64
27706,Puerto Rico,2020-07-10,2351,116
27707,Puerto Rico,2020-07-11,2435,84
27708,Puerto Rico,2020-07-12,2583,148
27709,Puerto Rico,2020-07-13,2811,228
27710,Puerto Rico,2020-07-14,2904,93
27711,Puerto Rico,2020-07-15,3043,139
27712,Puerto Rico,2020-07-16,3119,76
27713,Puerto Rico,2020-07-17,3272,153
27714,Puerto Rico,2020-07-18,3461,189
27715,Puerto Rico,2020-07-19,3791,330
27716,Puerto Rico,2020-07-20,4011,220
27717,Puerto Rico,2020-07-21,4255,244
27718,Puerto Rico,2020-07-22,4330,75
27719,Puerto Rico,2020-07-23,4574,244
27720,Puerto Rico,2020-07-24,4794,220
27721,Puerto Rico,2020-07-25,5042,248
27722,Puerto Rico,2020-07-26,5236,194
27723,Puerto Rico,2020-07-27,5416,180
27724,Puerto Rico,2020-07-28,5585,169
27725,Puerto Rico,2020-07-29,5700,115
27726,Puerto Rico,2020-07-30,5920,220
27727,Puerto Rico,2020-07-31,5997,77
27728,Puerto Rico,2020-08-01,6543,546
27729,Puerto Rico,2020-08-02,6835,292
27730,Puerto Rico,2020-08-03,7113,278
27731,Puerto Rico,2020-08-04,7413,300
27732,Puerto Rico,2020-08-05,7684,271
27733,Puerto Rico,2020-08-06,7824,140
27734,Puerto Rico,2020-08-07,8230,406
27735,Puerto Rico,2020-08-08,8573,343
27736,Puerto Rico,2020-08-09,8934,361
27737,Puerto Rico,2020-08-10,9319,385
27738,Puerto Rico,2020-08-11,9605,286
27739,Puerto Rico,2020-08-12,10169,564
27740,Puerto Rico,2020-08-13,10279,110
27741,Puerto Rico,2020-08-14,10730,451
27742,Puerto Rico,2020-08-15,11069,339
27743,Puerto Rico,2020-08-16,11251,182
27744,Puerto Rico,2020-08-17,11723,472
27745,Puerto Rico,2020-08-18,12371,648
27746,Puerto Rico,2020-08-19,12452,81
27747,Puerto Rico,2020-08-20,12576,124
27748,Puerto Rico,2020-08-21,13014,438
27749,Puerto Rico,2020-08-22,13282,268
27750,Puerto Rico,2020-08-23,13477,195
27751,Puerto Rico,2020-08-24,13922,445
27752,Puerto Rico,2020-08-25,13992,70
27753,Puerto Rico,2020-08-26,14010,18
27754,Puerto Rico,2020-08-27,14469,459
27755,Puerto Rico,2020-08-28,14726,257
27756,Puerto Rico,2020-08-29,14986,260
27757,Puerto Rico,2020-08-30,15229,243
27758,Puerto Rico,2020-08-31,15476,247
27759,Puerto Rico,2020-09-01,15584,108
27760,Puerto Rico,2020-09-02,15942,358
27761,Puerto Rico,2020-09-03,16069,127
27762,Puerto Rico,2020-09-04,16101,32
27763,Puerto Rico,2020-09-05,16243,142
27764,Puerto Rico,2020-09-06,16269,26
27765,Puerto Rico,2020-09-07,16692,423
27766,Puerto Rico,2020-09-08,16788,96
27767,Puerto Rico,2020-09-09,16789,1
27768,Puerto Rico,2020-09-10,17248,459
27769,Puerto Rico,2020-09-11,17357,109
27770,Puerto Rico,2020-09-12,17598,241
27771,Puerto Rico,2020-09-13,17769,171
27772,Puerto Rico,2020-09-14,17977,208
27773,Puerto Rico,2020-09-15,18206,229
27774,Puerto Rico,2020-09-16,18252,46
27775,Puerto Rico,2020-09-17,18634,382
27776,Puerto Rico,2020-09-18,19113,479
27777,Puerto Rico,2020-09-19,19807,694
27778,Puerto Rico,2020-09-20,20069,262
27779,Puerto Rico,2020-09-21,20311,242
27780,Puerto Rico,2020-09-22,20399,88
27781,Puerto Rico,2020-09-23,20439,40
27782,Puerto Rico,2020-09-24,21156,717
27783,Puerto Rico,2020-09-25,21868,712
27784,Puerto Rico,2020-09-26,22164,296
27785,Puerto Rico,2020-09-27,22697,533
27786,Puerto Rico,2020-09-28,23357,660
27787,Puerto Rico,2020-09-29,23801,444
27788,Puerto Rico,2020-09-30,24000,199
27789,Puerto Rico,2020-10-01,24176,176
27790,Puerto Rico,2020-10-02,24505,329
27791,Puerto Rico,2020-10-03,24804,299
27792,Puerto Rico,2020-10-04,25034,230
27793,Puerto Rico,2020-10-05,25397,363
27794,Puerto Rico,2020-10-06,25635,238
27795,Puerto Rico,2020-10-07,25658,23
27796,Puerto Rico,2020-10-08,26010,352
27797,Puerto Rico,2020-10-09,26326,316
27798,Puerto Rico,2020-10-10,26558,232
27799,Puerto Rico,2020-10-11,26776,218
27800,Puerto Rico,2020-10-12,27004,228
27801,Puerto Rico,2020-10-13,27139,135
27802,Puerto Rico,2020-10-14,27629,490
27803,Puerto Rico,2020-10-15,27947,318
27804,Puerto Rico,2020-10-16,28174,227
27805,Puerto Rico,2020-10-17,28293,119
27806,Puerto Rico,2020-10-18,28711,418
27807,Puerto Rico,2020-10-19,29138,427
27808,Puerto Rico,2020-10-20,29585,447
27809,Puerto Rico,2020-10-21,29717,132
27810,Puerto Rico,2020-10-22,29804,87
27811,Puerto Rico,2020-10-23,30956,1152
27812,Puerto Rico,2020-10-24,31072,116
27813,Puerto Rico,2020-10-25,31737,665
27814,Puerto Rico,2020-10-26,32198,461
27815,Puerto Rico,2020-10-27,32461,263
27816,Puerto Rico,2020-10-28,32527,66
27817,Puerto Rico,2020-10-29,33279,752
27818,Puerto Rico,2020-10-30,33853,574
27819,Puerto Rico,2020-10-31,34138,285
27820,Puerto Rico,2020-11-01,34541,403
27821,Puerto Rico,2020-11-02,35405,864
27822,Puerto Rico,2020-11-03,35750,345
27823,Puerto Rico,2020-11-04,35807,57
27824,Puerto Rico,2020-11-05,36101,294
27825,Puerto Rico,2020-11-06,36904,803
27826,Puerto Rico,2020-11-07,37490,586
27827,Puerto Rico,2020-11-08,38100,610
27828,Puerto Rico,2020-11-09,38581,481
27829,Puerto Rico,2020-11-10,38856,275
27830,Puerto Rico,2020-11-11,39120,264
27831,Puerto Rico,2020-11-12,40452,1332
27832,Puerto Rico,2020-11-13,41119,667
27833,Puerto Rico,2020-11-14,41772,653
27834,Puerto Rico,2020-11-15,42479,707
27835,Puerto Rico,2020-11-16,43016,537
27836,Puerto Rico,2020-11-17,43585,569
27837,Puerto Rico,2020-11-18,43910,325
27838,Puerto Rico,2020-11-19,44431,521
27839,Puerto Rico,2020-11-20,45335,904
27840,Puerto Rico,2020-11-21,46434,1099
27841,Puerto Rico,2020-11-22,47459,1025
27842,Puerto Rico,2020-11-23,48200,741
27843,Puerto Rico,2020-11-24,48548,348
27844,Puerto Rico,2020-11-25,48725,177
27845,Puerto Rico,2020-11-26,49226,501
27846,Puerto Rico,2020-11-27,50678,1452
27847,Puerto Rico,2020-11-28,51581,903
27848,Puerto Rico,2020-11-29,51702,121
27849,Puerto Rico,2020-11-30,52545,843
27850,Puerto Rico,2020-12-01,53320,775
27851,Puerto Rico,2020-12-02,53708,388
27852,Puerto Rico,2020-12-03,54105,397
27853,Puerto Rico,2020-12-04,54597,492
27854,Puerto Rico,2020-12-05,55532,935
27855,Puerto Rico,2020-12-06,56671,1139
27856,Puerto Rico,2020-12-07,57622,951
27857,Puerto Rico,2020-12-08,58316,694
27858,Puerto Rico,2020-12-09,58962,646
27859,Puerto Rico,2020-12-10,59458,496
27860,Puerto Rico,2020-12-11,61002,1544
27861,Puerto Rico,2020-12-12,61723,721
27862,Puerto Rico,2020-12-13,62431,708
27863,Puerto Rico,2020-12-14,62985,554
27864,Puerto Rico,2020-12-15,63419,434
27865,Puerto Rico,2020-12-16,63686,267
27866,Puerto Rico,2020-12-17,64751,1065
27867,Puerto Rico,2020-12-18,66132,1381
27868,Puerto Rico,2020-12-19,67211,1079
27869,Puerto Rico,2020-12-20,68433,1222
27870,Puerto Rico,2020-12-21,68849,416
27871,Puerto Rico,2020-12-22,69912,1063
27872,Puerto Rico,2020-12-23,70488,576
27873,Puerto Rico,2020-12-24,70808,320
27874,Puerto Rico,2020-12-25,71424,616
27875,Puerto Rico,2020-12-26,72443,1019
27876,Puerto Rico,2020-12-27,73227,784
27877,Puerto Rico,2020-12-28,73658,431
27878,Puerto Rico,2020-12-29,75790,2132
27879,Puerto Rico,2020-12-30,75888,98
27880,Puerto Rico,2020-12-31,76291,403
27881,Puerto Rico,2021-01-01,77054,763
27882,Puerto Rico,2021-01-02,77932,878
27883,Puerto Rico,2021-01-03,78169,237
27884,Puerto Rico,2021-01-04,78805,636
27885,Puerto Rico,2021-01-05,79319,514
27886,Puerto Rico,2021-01-06,79612,293
27887,Puerto Rico,2021-01-07,79898,286
27888,Puerto Rico,2021-01-08,82067,2169
27889,Puerto Rico,2021-01-09,82630,563
27890,Puerto Rico,2021-01-10,83119,489
27891,Puerto Rico,2021-01-11,83468,349
27892,Puerto Rico,2021-01-12,84427,959
27893,Puerto Rico,2021-01-13,84639,212
27894,Puerto Rico,2021-01-14,84816,177
27895,Puerto Rico,2021-01-15,85954,1138
27896,Puerto Rico,2021-01-16,86523,569
27897,Puerto Rico,2021-01-17,87381,858
27898,Puerto Rico,2021-01-18,87939,558
27899,Puerto Rico,2021-01-19,88373,434
27900,Puerto Rico,2021-01-20,88513,140
27901,Puerto Rico,2021-01-21,88728,215
27902,Puerto Rico,2021-01-22,89282,554
27903,Puerto Rico,2021-01-23,90073,791
27904,Puerto Rico,2021-01-24,91028,955
27905,Puerto Rico,2021-01-25,91596,568
27906,Puerto Rico,2021-01-26,92069,473
27907,Puerto Rico,2021-01-27,92244,175
27908,Puerto Rico,2021-01-28,92541,297
27909,Puerto Rico,2021-01-29,92968,427
27910,Puerto Rico,2021-01-30,93406,438
27911,Puerto Rico,2021-01-31,93624,218
27912,Puerto Rico,2021-02-01,94238,614
27913,Puerto Rico,2021-02-02,94526,288
27914,Puerto Rico,2021-02-03,94662,136
27915,Puerto Rico,2021-02-04,94984,322
27916,Puerto Rico,2021-02-05,95064,80
27917,Puerto Rico,2021-02-06,95355,291
27918,Puerto Rico,2021-02-07,95839,484
27919,Puerto Rico,2021-02-08,96161,322
27920,Puerto Rico,2021-02-09,96402,241
27921,Puerto Rico,2021-02-10,96494,92
27922,Puerto Rico,2021-02-11,96636,142
27923,Puerto Rico,2021-02-12,96924,288
27924,Puerto Rico,2021-02-13,97313,389
27925,Puerto Rico,2021-02-14,97609,296
27926,Puerto Rico,2021-02-15,97837,228
27927,Puerto Rico,2021-02-16,98317,480
27928,Puerto Rico,2021-02-17,98428,111
27929,Puerto Rico,2021-02-18,98506,78
27930,Puerto Rico,2021-02-19,98624,118
27931,Puerto Rico,2021-02-20,98835,211
27932,Puerto Rico,2021-02-21,99084,249
27933,Puerto Rico,2021-02-22,99257,173
27934,Puerto Rico,2021-02-23,99476,219
27935,Puerto Rico,2021-02-24,99519,43
27936,Puerto Rico,2021-02-25,99619,100
27937,Puerto Rico,2021-02-26,99860,241
27938,Puerto Rico,2021-02-27,100044,184
27939,Puerto Rico,2021-02-28,100297,253
27940,Puerto Rico,2021-03-01,100584,287
27941,Puerto Rico,2021-03-02,100735,151
27942,Puerto Rico,2021-03-03,100765,30
27943,Puerto Rico,2021-03-04,100867,102
27944,Puerto Rico,2021-03-05,101066,199
27945,Puerto Rico,2021-03-06,101327,261
27946,Puerto Rico,2021-03-07,101327,0
27947,Puerto Rico,2021-03-08,101327,0
27948,Puerto Rico,2021-03-09,101937,610
27949,Puerto Rico,2021-03-10,102051,114
27950,Puerto Rico,2021-03-11,102407,356
27951,Puerto Rico,2021-03-12,102567,160
27952,Puerto Rico,2021-03-13,102802,235
27953,Puerto Rico,2021-03-14,102995,193
27954,Puerto Rico,2021-03-15,103211,216
27955,Puerto Rico,2021-03-16,103278,67
27956,Puerto Rico,2021-03-17,103347,69
27957,Puerto Rico,2021-03-18,103679,332
27958,Puerto Rico,2021-03-19,103895,216
27959,Puerto Rico,2021-03-20,104221,326
27960,Puerto Rico,2021-03-21,104516,295
27961,Puerto Rico,2021-03-22,104743,227
27962,Puerto Rico,2021-03-23,104888,145
27963,Puerto Rico,2021-03-24,104966,78
27964,Puerto Rico,2021-03-25,105226,260
27965,Puerto Rico,2021-03-26,105625,399
27966,Puerto Rico,2021-03-27,105893,268
27967,Puerto Rico,2021-03-28,106488,595
27968,Puerto Rico,2021-03-29,106935,447
27969,Puerto Rico,2021-03-30,107105,170
27970,Puerto Rico,2021-03-31,107470,365
27971,Puerto Rico,2021-04-01,107980,510
27972,Puerto Rico,2021-04-02,108772,792
27973,Puerto Rico,2021-04-03,109407,635
27974,Puerto Rico,2021-04-04,109833,426
27975,Puerto Rico,2021-04-05,110022,189
27976,Puerto Rico,2021-04-06,110233,211
27977,Puerto Rico,2021-04-07,110679,446
27978,Puerto Rico,2021-04-08,111760,1081
27979,Puerto Rico,2021-04-09,113200,1440
27980,Puerto Rico,2021-04-10,114197,997
27981,Puerto Rico,2021-04-11,115299,1102
27982,Puerto Rico,2021-04-12,116378,1079
27983,Puerto Rico,2021-04-13,117366,988
27984,Puerto Rico,2021-04-14,117836,470
27985,Puerto Rico,2021-04-15,118936,1100
27986,Puerto Rico,2021-04-16,120571,1635
27987,Puerto Rico,2021-04-17,121701,1130
27988,Puerto Rico,2021-04-18,123049,1348
27989,Puerto Rico,2021-04-19,124140,1091
27990,Puerto Rico,2021-04-20,124695,555
27991,Puerto Rico,2021-04-21,125212,517
27992,Puerto Rico,2021-04-22,126384,1172
27993,Puerto Rico,2021-04-23,127450,1066
27994,Puerto Rico,2021-04-24,128459,1009
27995,Puerto Rico,2021-04-25,129203,744
27996,Puerto Rico,2021-04-26,130037,834
27997,Puerto Rico,2021-04-27,130361,324
27998,Puerto Rico,2021-04-28,130671,310
27999,Puerto Rico,2021-04-29,131437,766
28000,Puerto Rico,2021-04-30,131956,519
28001,Puerto Rico,2021-05-01,132578,622
28002,Puerto Rico,2021-05-02,133047,469
28003,Puerto Rico,2021-05-03,133507,460
28004,Puerto Rico,2021-05-04,133705,198
28005,Puerto Rico,2021-05-05,133846,141
28006,Puerto Rico,2021-05-06,134368,522
28007,Puerto Rico,2021-05-07,134888,520
28008,Puerto Rico,2021-05-08,135271,383
28009,Puerto Rico,2021-05-09,135543,272
28010,Puerto Rico,2021-05-10,135726,183
28011,Puerto Rico,2021-05-11,135726,0
28012,Puerto Rico,2021-05-12,135871,145
28013,Puerto Rico,2021-05-13,136199,328
28014,Puerto Rico,2021-05-14,136426,227
28015,Puerto Rico,2021-05-15,136655,229
28016,Puerto Rico,2021-05-16,136963,308
28017,Puerto Rico,2021-05-17,137060,97
28018,Puerto Rico,2021-05-18,137086,26
28019,Puerto Rico,2021-05-19,137147,61
28020,Puerto Rico,2021-05-20,137342,195
28021,Puerto Rico,2021-05-21,137610,268
28022,Puerto Rico,2021-05-22,137763,153
28023,Puerto Rico,2021-05-23,138000,237
28024,Puerto Rico,2021-05-24,138083,83
28025,Puerto Rico,2021-05-25,138094,11
28026,Puerto Rico,2021-05-26,138217,123
28027,Puerto Rico,2021-05-27,138355,138
28028,Puerto Rico,2021-05-28,138485,130
28029,Puerto Rico,2021-05-29,138579,94
28030,Puerto Rico,2021-05-30,138579,0
28031,Puerto Rico,2021-05-31,138757,178
28032,Puerto Rico,2021-06-01,138771,14
28033,Puerto Rico,2021-06-02,138799,28
28034,Puerto Rico,2021-06-03,138873,74
28035,Puerto Rico,2021-06-04,138949,76
28036,Puerto Rico,2021-06-05,139004,55
28037,Puerto Rico,2021-06-06,139068,64
28038,Puerto Rico,2021-06-07,139132,64
28039,Puerto Rico,2021-06-08,139142,10
