serial,province_state,obsv_date,confirmed,New_Cases
129337,Manipur,2020-10-09,12810,131
130084,Manipur,2020-10-10,13092,282
130831,Manipur,2020-10-11,13326,234
131579,Manipur,2020-10-12,13556,230
132327,Manipur,2020-10-13,13793,237
133075,Manipur,2020-10-14,14094,301
133823,Manipur,2020-10-15,14378,284
134571,Manipur,2020-10-16,14715,337
135319,Manipur,2020-10-17,15141,426
136067,Manipur,2020-10-18,15463,322
136815,Manipur,2020-10-19,15778,315
137563,Manipur,2020-10-20,16062,284
138311,Manipur,2020-10-21,16267,205
139059,Manipur,2020-10-22,16621,354
139807,Manipur,2020-10-23,16777,156
140555,Manipur,2020-10-24,17022,245
141303,Manipur,2020-10-25,17162,140
142051,Manipur,2020-10-26,17424,262
142799,Manipur,2020-10-27,17604,180
143548,Manipur,2020-10-28,17809,205
144297,Manipur,2020-10-29,18051,242
145046,Manipur,2020-10-30,18272,221
145795,Manipur,2020-10-31,18502,230
146544,Manipur,2020-11-01,18750,248
147293,Manipur,2020-11-02,19091,341
148042,Manipur,2020-11-03,19241,150
148791,Manipur,2020-11-04,19503,262
149540,Manipur,2020-11-05,19725,222
150289,Manipur,2020-11-06,19891,166
151038,Manipur,2020-11-07,20131,240
151787,Manipur,2020-11-08,20376,245
152536,Manipur,2020-11-09,20558,182
153286,Manipur,2020-11-10,20777,219
154036,Manipur,2020-11-11,20950,173
154793,Manipur,2020-11-12,21211,261
155555,Manipur,2020-11-13,21425,214
156317,Manipur,2020-11-14,21636,211
157079,Manipur,2020-11-15,21871,235
157841,Manipur,2020-11-16,22049,178
158603,Manipur,2020-11-17,22208,159
159365,Manipur,2020-11-18,22318,110
160127,Manipur,2020-11-19,22548,230
160889,Manipur,2020-11-20,22748,200
161651,Manipur,2020-11-21,23018,270
162413,Manipur,2020-11-22,23400,382
163175,Manipur,2020-11-23,23650,250
163937,Manipur,2020-11-24,23940,290
164700,Manipur,2020-11-25,24133,193
165463,Manipur,2020-11-26,24292,159
166226,Manipur,2020-11-27,24514,222
166989,Manipur,2020-11-28,24749,235
167752,Manipur,2020-11-29,24910,161
168515,Manipur,2020-11-30,25045,135
169278,Manipur,2020-12-01,25243,198
170041,Manipur,2020-12-02,25390,147
170804,Manipur,2020-12-03,25536,146
171567,Manipur,2020-12-04,25691,155
172330,Manipur,2020-12-05,25857,166
173093,Manipur,2020-12-06,26073,216
173856,Manipur,2020-12-07,26225,152
174619,Manipur,2020-12-08,26396,171
175382,Manipur,2020-12-09,26534,138
176145,Manipur,2020-12-10,26685,151
176908,Manipur,2020-12-11,26859,174
177671,Manipur,2020-12-12,27036,177
178434,Manipur,2020-12-13,27155,119
179197,Manipur,2020-12-14,27209,54
179960,Manipur,2020-12-15,27292,83
180723,Manipur,2020-12-16,27373,81
181486,Manipur,2020-12-17,27454,81
182249,Manipur,2020-12-18,27540,86
183012,Manipur,2020-12-19,27598,58
183775,Manipur,2020-12-20,27646,48
184538,Manipur,2020-12-21,27684,38
185301,Manipur,2020-12-22,27723,39
186064,Manipur,2020-12-23,27827,104
